Nombre científico;Subespecie;UTO;Número de catalogo;Colección;País;Estado;Localidad;Latitud decimal;Longitud decimal;Tipo de registro
Myiozetetes cayanensis;erythropterus;4;1459838;Wikiaves.com.br (WK);Brasil;Minas Gerais;Senhora de Oliveira/MG;-20,792733;-43,343401;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1461579;Wikiaves.com.br (WK);Brasil;Pará;Santarém/PA;-2,828915091;-55,09524486;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1467548;Wikiaves.com.br (WK);Brasil;Espírito Santo;Itarana/ES;-19,94903026;-40,88818866;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1516812;Wikiaves.com.br (WK);Brasil;Minas Gerais;Prados/MG;-21,057568;-44,079945;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1521160;Wikiaves.com.br (WK);Brasil;São Paulo;Guapiaçu/SP;-20,7426782;-49,1896805;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1530099;Wikiaves.com.br (WK);Brasil;Goiás;Caiapônia/GO;-17,00721212;-51,81524132;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1532281;Wikiaves.com.br (WK);Brasil;Amazonas;Manaus/AM;-2,625918976;-60,25902079;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1554273;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Nova Friburgo/RJ;-22,288644;-42,534183;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1575264;Wikiaves.com.br (WK);Brasil;Minas Gerais;Antônio Dias/MG;-19,55790568;-42,88242481;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1591042;Wikiaves.com.br (WK);Brasil;Bahía;Boa Nova/BA;-14,36425722;-40,23245464;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1592123;Wikiaves.com.br (WK);Brasil;Minas Gerais;Ouro Preto/MG;-20,386474;-43,504737;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1609727;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Três Lagoas/MS;-20,43827361;-52,21109809;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1609728;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Três Lagoas/MS;-20,43827361;-52,21109809;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1609729;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Três Lagoas/MS;-20,43827361;-52,21109809;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1615764;Wikiaves.com.br (WK);Brasil;Minas Gerais;Caputira/MG;-20,17597449;-42,2524008;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1627313;Wikiaves.com.br (WK);Brasil;Minas Gerais;Piranga/MG;-20,68389;-43,296731;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1639752;Wikiaves.com.br (WK);Brasil;São Paulo;Pirajuí/SP;-21,9565875;-49,41315592;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1655851;Wikiaves.com.br (WK);Brasil;Minas Gerais;Guaraciaba/MG;-20,571981;-43,009998;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1659206;Wikiaves.com.br (WK);Brasil;Minas Gerais;Ouro Preto/MG;-20,386474;-43,504737;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1666565;Wikiaves.com.br (WK);Brasil;Minas Gerais;Catas Altas/MG;-20,07543766;-43,408135;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1684971;Wikiaves.com.br (WK);Brasil;Mato Grosso;Barra do Bugres/MT;-15,04329534;-57,6917836;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1704606;Wikiaves.com.br (WK);Brasil;Mato Grosso;Paranaíta/MT;-9,594394075;-56,68214278;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1708514;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Paraty/RJ;-23,14869804;-44,7057584;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1735810;Wikiaves.com.br (WK);Brasil;Mato Grosso;Poconé/MT;-16,78446983;-56,94850537;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1767207;Wikiaves.com.br (WK);Brasil;Minas Gerais;Serro/MG;-18,53493172;-43,40593073;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1767220;Wikiaves.com.br (WK);Brasil;Minas Gerais;Serro/MG;-18,53493172;-43,40593073;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1770063;Wikiaves.com.br (WK);Brasil;Goiás;Rio Verde/GO;-17,7391345;-51,03784679;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1777560;Wikiaves.com.br (WK);Brasil;Pará;Parauapebas/PA;-6,154436841;-50,48607424;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1786968;Wikiaves.com.br (WK);Brasil;Amazonas;Presidente Figueiredo/AM;-1,372079346;-59,98843916;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1790156;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Angra dos Reis/RJ;-23,00667;-44,31806;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1797213;Wikiaves.com.br (WK);Brasil;Maranhão;Caxias/MA;-4,871664018;-43,29679647;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1798615;Wikiaves.com.br (WK);Brasil;São Paulo;Timburi/SP;-23,19487719;-49,6100158;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1805533;Wikiaves.com.br (WK);Brasil;Mato Grosso;Alta Floresta/MT;-10,05500778;-56,36606223;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1840380;Wikiaves.com.br (WK);Brasil;Piauí;Campo Maior/PI;-4,877484805;-42,14676725;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1843196;Wikiaves.com.br (WK);Brasil;Goiás;Goiânia/GO;-16,6420757;-49,27509152;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1860614;Wikiaves.com.br (WK);Brasil;Goiás;Sanclerlândia/GO;-16,28186867;-50,37161965;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1878981;Wikiaves.com.br (WK);Brasil;Goiás;Cocalzinho de Goiás/GO;-15,65520353;-48,60246709;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1893874;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1921181;Wikiaves.com.br (WK);Brasil;Goiás;Niquelândia/GO;-14,49825842;-48,40124274;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1929456;Wikiaves.com.br (WK);Brasil;Goiás;Caldazinha/GO;-16,73522156;-48,9515444;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1942966;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Campo Grande/MS;-20,91267313;-54,24939236;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1943103;Wikiaves.com.br (WK);Brasil;Minas Gerais;São Sebastião do Paraíso/MG;-20,92365466;-47,00587895;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1962656;Wikiaves.com.br (WK);Brasil;Tocantins;Goiatins/TO;-8,093453441;-47,48077359;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1963339;Wikiaves.com.br (WK);Brasil;Tocantins;Goiatins/TO;-8,093453441;-47,48077359;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1980888;Wikiaves.com.br (WK);Brasil;Goiás;Niquelândia/GO;-14,49825842;-48,40124274;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2014825;Wikiaves.com.br (WK);Brasil;Tocantins;Itacajá/TO;-8,591771282;-47,63050388;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2034013;Wikiaves.com.br (WK);Brasil;Mato Grosso;Sinop/MT;-11,7735177;-55,45515917;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2042155;Wikiaves.com.br (WK);Brasil;Acre;Rio Branco/AC;-10,06729149;-68,31921941;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2048116;Wikiaves.com.br (WK);Brasil;Minas Gerais;Serro/MG;-18,53493172;-43,40593073;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2079231;Wikiaves.com.br (WK);Brasil;Goiás;Pirenópolis/GO;-15,80719733;-49,01001588;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2088163;Wikiaves.com.br (WK);Brasil;Maranhão;Carolina/MA;-7,371793222;-47,20339992;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2106449;Wikiaves.com.br (WK);Brasil;São Paulo;Turmalina/SP;-20,08314778;-50,45654029;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2124174;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Campo Grande/MS;-20,91267313;-54,24939236;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2132911;Wikiaves.com.br (WK);Brasil;Tocantins;Guaraí/TO;-8,738554698;-48,44097623;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2141114;Wikiaves.com.br (WK);Brasil;Mato Grosso;Rio Branco/MT;-15,27378788;-58,14578384;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2158454;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santana dos Montes/MG;-20,790302;-43,691326;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2185521;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santana dos Montes/MG;-20,790302;-43,691326;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2194179;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Coxim/MS;-18,28036844;-54,67437471;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2199235;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santana dos Montes/MG;-20,790302;-43,691326;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2230846;Wikiaves.com.br (WK);Brasil;Mato Grosso;Alta Floresta/MT;-10,05500778;-56,36606223;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2234294;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2234297;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2284699;Wikiaves.com.br (WK);Brasil;Espírito Santo;Vargem Alta/ES;-20,6449733;-41,00271389;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2289736;Wikiaves.com.br (WK);Brasil;Amazonas;Manaus/AM;-2,625918976;-60,25902079;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2297654;Wikiaves.com.br (WK);Brasil;Amazonas;Manaus/AM;-2,625918976;-60,25902079;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2347434;Wikiaves.com.br (WK);Brasil;Tocantins;Figueirópolis/TO;-12,26388318;-49,28275751;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2373106;Wikiaves.com.br (WK);Brasil;Mato Grosso;Poconé/MT;-16,78446983;-56,94850537;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2400955;Wikiaves.com.br (WK);Brasil;Piauí;Castelo do Piauí/PI;-5,299960684;-41,56888694;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2408563;Wikiaves.com.br (WK);Brasil;Goiás;Caldas Novas/GO;-17,70872049;-48,64542234;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2435216;Wikiaves.com.br (WK);Brasil;São Paulo;Dourado/SP;-22,1165674;-48,33296232;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2445874;Wikiaves.com.br (WK);Brasil;São Paulo;Cabreúva/SP;-23,30053329;-47,0795288;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2449199;Wikiaves.com.br (WK);Brasil;Espírito Santo;Domingos Martins/ES;-20,3084613;-40,84618647;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2450286;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2450669;Wikiaves.com.br (WK);Brasil;Minas Gerais;Curvelo/MG;-18,82036372;-44,44847848;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2465934;Wikiaves.com.br (WK);Brasil;Amapá;Pedra Branca do Amaparí/AP;1,158363209;-52,52332147;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2509470;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Corumbá/MS;-18,73096144;-56,72327111;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2535675;Wikiaves.com.br (WK);Brasil;Minas Gerais;Uberaba/MG;-19,58017346;-47,97645172;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2535863;Wikiaves.com.br (WK);Brasil;Minas Gerais;Serro/MG;-18,53493172;-43,40593073;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2542469;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2543775;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2545706;Wikiaves.com.br (WK);Brasil;Amapá;Pedra Branca do Amaparí/AP;1,158363209;-52,52332147;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2548359;Wikiaves.com.br (WK);Brasil;São Paulo;Ourinhos/SP;-22,95243623;-49,85190884;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2550030;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santa Bárbara/MG;-20,02910736;-43,47533965;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2554155;Wikiaves.com.br (WK);Brasil;Espírito Santo;Domingos Martins/ES;-20,3084613;-40,84618647;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2563597;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2599442;Wikiaves.com.br (WK);Brasil;Minas Gerais;Uberaba/MG;-19,58017346;-47,97645172;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2599823;Wikiaves.com.br (WK);Brasil;Minas Gerais;Prados/MG;-21,057568;-44,079945;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2608380;Wikiaves.com.br (WK);Brasil;Goiás;Jataí/GO;-17,90943473;-51,73150795;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2609587;Wikiaves.com.br (WK);Brasil;Goiás;Alto Paraíso de Goiás/GO;-14,18264689;-47,53471105;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2612531;Wikiaves.com.br (WK);Brasil;São Paulo;Guatapará/SP;-21,45285476;-47,97953279;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2612534;Wikiaves.com.br (WK);Brasil;São Paulo;Barrinha/SP;-21,23184374;-48,09458333;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2612536;Wikiaves.com.br (WK);Brasil;São Paulo;Dumont/SP;-21,24666971;-47,97940732;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2621509;Wikiaves.com.br (WK);Brasil;Goiás;Goianápolis/GO;-16,5141417;-49,06830755;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2632407;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santa Bárbara/MG;-20,02910736;-43,47533965;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2632973;Wikiaves.com.br (WK);Brasil;Minas Gerais;Manhumirim/MG;-20,34746359;-41,93953113;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2632975;Wikiaves.com.br (WK);Brasil;Minas Gerais;Manhumirim/MG;-20,34746359;-41,93953113;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2644509;Wikiaves.com.br (WK);Brasil;Minas Gerais;Prados/MG;-21,057568;-44,079945;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2661668;Wikiaves.com.br (WK);Brasil;Mato Grosso;Poconé/MT;-16,78446983;-56,94850537;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2675284;Wikiaves.com.br (WK);Brasil;Mato Grosso;Alta Floresta/MT;-10,05500778;-56,36606223;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2689032;Wikiaves.com.br (WK);Brasil;Mato Grosso;Lambari d'Oeste/MT;-15,48300711;-57,80208691;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2694934;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2721389;Wikiaves.com.br (WK);Brasil;Bahía;Poções/BA;-14,54435186;-40,37857661;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2728908;Wikiaves.com.br (WK);Brasil;Espírito Santo;Venda Nova do Imigrante/ES;-20,37032162;-41,13914098;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2733111;Wikiaves.com.br (WK);Brasil;Mato Grosso;Poconé/MT;-16,78446983;-56,94850537;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2750106;Wikiaves.com.br (WK);Brasil;Mato Grosso;Poconé/MT;-16,78446983;-56,94850537;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2794614;Wikiaves.com.br (WK);Brasil;Tocantins;Araguacema/TO;-8,939167326;-49,50435748;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2795922;Wikiaves.com.br (WK);Brasil;Goiás;Santa Rita do Novo Destino/GO;-14,87628223;-49,0557963;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2800583;Wikiaves.com.br (WK);Brasil;Acre;Sena Madureira/AC;-9,85725749;-69,43761713;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2811565;Wikiaves.com.br (WK);Brasil;Amapá;Ferreira Gomes/AP;0,959377532;-51,41858462;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2824248;Wikiaves.com.br (WK);Brasil;São Paulo;Jardinópolis/SP;-20,9914516;-47,82599747;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2824249;Wikiaves.com.br (WK);Brasil;São Paulo;Jardinópolis/SP;-20,9914516;-47,82599747;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;2850220;Wikiaves.com.br (WK);Brasil;Espírito Santo;Vargem Alta/ES;-20,6449733;-41,00271389;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2860318;Wikiaves.com.br (WK);Brasil;Tocantins;Gurupi/TO;-11,65580138;-48,88880456;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2863733;Wikiaves.com.br (WK);Brasil;São Paulo;Guapiaçu/SP;-20,7426782;-49,1896805;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2888529;Wikiaves.com.br (WK);Brasil;Mato Grosso;Poconé/MT;-16,78446983;-56,94850537;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2908062;Wikiaves.com.br (WK);Brasil;Pará;Acará/PA;-2,035141934;-48,41103926;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2912401;Wikiaves.com.br (WK);Brasil;Minas Gerais;Vazante/MG;-17,86861707;-46,86700014;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2914388;Wikiaves.com.br (WK);Brasil;São Paulo;Jaboticabal/SP;-21,21755097;-48,28749996;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2920021;Wikiaves.com.br (WK);Brasil;São Paulo;Araçatuba/SP;-21,11328709;-50,57418219;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2924475;Wikiaves.com.br (WK);Brasil;Pará;Canaã dos Carajás/PA;-6,423948171;-50,08514859;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2926812;Wikiaves.com.br (WK);Brasil;Mato Grosso;Cáceres/MT;-16,52776384;-57,83651254;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2938330;Wikiaves.com.br (WK);Brasil;Roraima;Boa Vista/RR;3,118278692;-60,7174232;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2942367;Wikiaves.com.br (WK);Brasil;Minas Gerais;Sacramento/MG;-19,9047321;-47,26617397;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2968547;Wikiaves.com.br (WK);Brasil;Amazonas;Barcelos/AM;-0,463024895;-63,43365573;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2980586;Wikiaves.com.br (WK);Brasil;São Paulo;Taiaçu/SP;-21,1315035;-48,529844;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2996827;Wikiaves.com.br (WK);Brasil;Goiás;Goiânia/GO;-16,6420757;-49,27509152;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3005359;Wikiaves.com.br (WK);Brasil;Pará;Xinguara/PA;-6,917441822;-49,63471391;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3035530;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Bodoquena/MS;-20,55304988;-56,69193941;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3055303;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Bodoquena/MS;-20,55304988;-56,69193941;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3078818;Wikiaves.com.br (WK);Brasil;Mato Grosso;Poconé/MT;-16,78446983;-56,94850537;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;3080642;Wikiaves.com.br (WK);Brasil;Minas Gerais;Timóteo/MG;-19,55748896;-42,60244911;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3106649;Wikiaves.com.br (WK);Brasil;Pará;Parauapebas/PA;-6,154436841;-50,48607424;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3110394;Wikiaves.com.br (WK);Brasil;Goiás;Cavalcante/GO;-13,63476203;-47,69570146;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3142667;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Bonito/MS;-21,00747231;-56,45972219;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3143823;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Bodoquena/MS;-20,55304988;-56,69193941;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3182710;Wikiaves.com.br (WK);Brasil;Pará;Belém/PA;-1,240536807;-48,45917894;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3186909;Wikiaves.com.br (WK);Brasil;Mato Grosso;Poconé/MT;-16,78446983;-56,94850537;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3191246;Wikiaves.com.br (WK);Brasil;Maranhão;Timon/MA;-5,184696156;-42,97714079;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3254013;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;3268730;Wikiaves.com.br (WK);Brasil;Minas Gerais;Catas Altas/MG;-20,07543766;-43,408135;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;3273311;Wikiaves.com.br (WK);Brasil;Minas Gerais;Catas Altas/MG;-20,07543766;-43,408135;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;3273313;Wikiaves.com.br (WK);Brasil;Minas Gerais;Catas Altas/MG;-20,07543766;-43,408135;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3275256;Wikiaves.com.br (WK);Brasil;Pará;Parauapebas/PA;-6,154436841;-50,48607424;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3293590;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Bodoquena/MS;-20,55304988;-56,69193941;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3328682;Wikiaves.com.br (WK);Brasil;São Paulo;Narandiba/SP;-22,56331727;-51,52115835;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;3332969;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santa Bárbara/MG;-20,02910736;-43,47533965;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3374857;Wikiaves.com.br (WK);Brasil;Mato Grosso;Itaúba/MT;-11,10396468;-55,58772518;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3376233;Wikiaves.com.br (WK);Brasil;São Paulo;Ribeirão Preto/SP;-21,21045367;-47,82085865;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3400593;Wikiaves.com.br (WK);Brasil;Mato Grosso;Itaúba/MT;-11,10396468;-55,58772518;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;3415114;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santana dos Montes/MG;-20,790302;-43,691326;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3424323;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Bonito/MS;-21,00747231;-56,45972219;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3439417;Wikiaves.com.br (WK);Brasil;Pará;Castanhal/PA;-1,268134282;-47,87757609;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3441875;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Bonito/MS;-21,00747231;-56,45972219;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3455675;Wikiaves.com.br (WK);Brasil;Goiás;Iporá/GO;-16,41555603;-51,18028785;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;3464634;Wikiaves.com.br (WK);Brasil;Espírito Santo;Santa Teresa/ES;-19,87680707;-40,6324805;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3490213;Wikiaves.com.br (WK);Brasil;São Paulo;Brodowski/SP;-21,04893689;-47,62756247;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3502096;Wikiaves.com.br (WK);Brasil;Maranhão;São Benedito do Rio Preto/MA;-3,355647438;-43,62787783;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3544321;Wikiaves.com.br (WK);Brasil;São Paulo;São José do Rio Preto/SP;-20,79678563;-49,35821456;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3554845;Wikiaves.com.br (WK);Brasil;Goiás;Pirenópolis/GO;-15,80719733;-49,01001588;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3563016;Wikiaves.com.br (WK);Brasil;Ceará;Graça/CE;-4,055690527;-40,77192375;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3574995;Wikiaves.com.br (WK);Brasil;Pará;Belém/PA;-1,240536807;-48,45917894;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3591137;Wikiaves.com.br (WK);Brasil;Amazonas;Presidente Figueiredo/AM;-1,372079346;-59,98843916;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3607968;Wikiaves.com.br (WK);Brasil;São Paulo;Américo Brasiliense/SP;-21,72135271;-48,03203873;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;3646085;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santana dos Montes/MG;-20,790302;-43,691326;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3657965;Wikiaves.com.br (WK);Brasil;Amazonas;Manaus/AM;-2,625918976;-60,25902079;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3660947;Wikiaves.com.br (WK);Brasil;Goiás;Cocalzinho de Goiás/GO;-15,65520353;-48,60246709;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;3688792;Wikiaves.com.br (WK);Brasil;Goiás;Pirenópolis/GO;-15,80719733;-49,01001588;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;3696896;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Nova Friburgo/RJ;-22,288644;-42,534183;Archivo de audio
